Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1968","1968","100 g/ha","23542","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1969","1969","100 g/ha","21336","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1970","1970","100 g/ha","19636","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1971","1971","100 g/ha","24472","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1972","1972","100 g/ha","24093","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1973","1973","100 g/ha","18851","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1974","1974","100 g/ha","17778","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1975","1975","100 g/ha","18947","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1976","1976","100 g/ha","17250","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1977","1977","100 g/ha","19875","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1978","1978","100 g/ha","19310","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1979","1979","100 g/ha","18500","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1980","1980","100 g/ha","18103","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1981","1981","100 g/ha","18039","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1982","1982","100 g/ha","17658","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1983","1983","100 g/ha","18085","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1984","1984","100 g/ha","18113","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1985","1985","100 g/ha","17372","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1986","1986","100 g/ha","17326","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1987","1987","100 g/ha","17246","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1988","1988","100 g/ha","14423","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1989","1989","100 g/ha","14636","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1990","1990","100 g/ha","14458","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1991","1991","100 g/ha","13450","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1992","1992","100 g/ha","14851","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1993","1993","100 g/ha","20501","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1994","1994","100 g/ha","20971","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1995","1995","100 g/ha","19109","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1996","1996","100 g/ha","21211","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1997","1997","100 g/ha","20425","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1998","1998","100 g/ha","16204","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1999","1999","100 g/ha","17316","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2000","2000","100 g/ha","16075","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2001","2001","100 g/ha","15215","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2002","2002","100 g/ha","16088","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2003","2003","100 g/ha","14458","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2004","2004","100 g/ha","13490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2005","2005","100 g/ha","15013","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2006","2006","100 g/ha","12333","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2007","2007","100 g/ha","13767","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2008","2008","100 g/ha","17843","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2009","2009","100 g/ha","16387","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2010","2010","100 g/ha","14793","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2011","2011","100 g/ha","14938","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2012","2012","100 g/ha","12178","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2013","2013","100 g/ha","13804","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2014","2014","100 g/ha","13740","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2015","2015","100 g/ha","15092","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2016","2016","100 g/ha","16047","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2017","2017","100 g/ha","13587","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2018","2018","100 g/ha","16944","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2019","2019","100 g/ha","14272","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2020","2020","100 g/ha","13279","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2021","2021","100 g/ha","11223","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","1961","1961","100 g/ha","13486","E","Estimated value"
