Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1962","1962","t","496046","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1963","1963","ha","52570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1963","1963","100 g/ha","84350","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1963","1963","t","443429","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1964","1964","ha","54150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1964","1964","100 g/ha","108744","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1964","1964","t","588851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1965","1965","ha","54830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1965","1965","100 g/ha","100165","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1965","1965","t","549207","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1966","1966","ha","54110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1966","1966","100 g/ha","76254","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1966","1966","t","412608","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1967","1967","ha","55080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1967","1967","100 g/ha","89704","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1967","1967","t","494087","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1968","1968","ha","56820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1968","1968","100 g/ha","82031","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1968","1968","t","466100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1969","1969","ha","57260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1969","1969","100 g/ha","79397","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1969","1969","t","454628","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1970","1970","ha","56860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1970","1970","100 g/ha","123514","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1970","1970","t","702300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1971","1971","ha","53840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1971","1971","100 g/ha","98105","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1971","1971","t","528200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1972","1972","ha","52850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1972","1972","100 g/ha","63406","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1972","1972","t","335100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1973","1973","ha","51520","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1973","1973","100 g/ha","138296","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1973","1973","t","712500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1974","1974","ha","50420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1974","1974","100 g/ha","115173","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1974","1974","t","580700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1975","1975","ha","49370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1975","1975","100 g/ha","118898","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1975","1975","t","587000","A","Official figure",""
